method,scheme,u1_initial,u2_initial,initial_exact_domain,map_converged,lower_capture,nonlinear_updates,lower_max_error,physical_residual_inf,status
exact,picard,1.9,0.06666666666666667,True,True,True,28,4.204148140729558e-11,3.035482976088133e-11,map_converged
exact,picard,1.9333333333333333,0.06666666666666667,True,True,True,28,4.204148140729558e-11,3.0823343877273146e-11,map_converged
exact,picard,1.9666666666666666,0.06666666666666667,True,True,True,28,4.204148140729558e-11,3.1306512937590014e-11,map_converged
exact,picard,2.0,0.06666666666666667,True,True,True,28,4.204148140729558e-11,3.1805669209461485e-11,map_converged
exact,picard,2.033333333333333,0.06666666666666667,True,True,True,28,4.204148140729558e-11,3.232236700512203e-11,map_converged
exact,picard,2.0666666666666664,0.06666666666666667,True,True,True,28,4.204148140729558e-11,3.285816063680613e-11,map_converged
exact,picard,2.1,0.06666666666666667,True,True,True,28,4.204148140729558e-11,3.341504850595811e-11,map_converged
exact,picard,2.1333333333333333,0.06666666666666667,True,True,True,28,4.204148140729558e-11,3.3995029014022293e-11,map_converged
exact,picard,2.1666666666666665,0.06666666666666667,True,True,True,28,4.204148140729558e-11,3.460121078546763e-11,map_converged
exact,picard,2.2,0.06666666666666667,True,True,True,28,4.208655646209536e-11,3.525135738868812e-11,map_converged
exact,picard,2.2333333333333334,0.06666666666666667,True,True,True,28,4.476152781762721e-11,3.682387728076719e-11,map_converged
exact,picard,2.2666666666666666,0.06666666666666667,True,True,True,28,4.758904381674256e-11,3.8486047682084745e-11,map_converged
exact,picard,2.3,0.06666666666666667,True,True,True,28,5.0594195499797934e-11,4.0252690070019526e-11,map_converged
exact,picard,2.3333333333333335,0.06666666666666667,True,True,True,28,5.380784706687791e-11,4.214190107987292e-11,map_converged
exact,picard,2.3666666666666667,0.06666666666666667,True,True,True,28,5.727218699291825e-11,4.417849419624531e-11,map_converged
exact,picard,2.4,0.06666666666666667,True,True,True,28,6.104472483059453e-11,4.639622019908529e-11,map_converged
exact,picard,2.433333333333333,0.06666666666666667,True,True,True,28,6.520783912833394e-11,4.8843540323417756e-11,map_converged
exact,picard,2.466666666666667,0.06666666666666667,True,True,True,28,6.988543077568465e-11,5.1593340710809343e-11,map_converged
exact,picard,2.5,0.06666666666666667,True,True,True,28,7.528289103220231e-11,5.476635811518804e-11,map_converged
exact,picard,2.533333333333333,0.06666666666666667,True,True,True,28,8.178502319822201e-11,5.858874496666999e-11,map_converged
exact,picard,2.5666666666666664,0.06666666666666667,True,True,True,29,3.839706330666104e-11,2.7041480166190013e-11,map_converged
exact,picard,2.6,0.06666666666666667,True,True,True,29,4.4472203697409896e-11,3.0612845591804216e-11,map_converged
exact,picard,2.6333333333333333,0.06666666666666667,False,False,False,0,1.349512382371703,1.3485605772413913,undefined_or_diverged
exact,picard,2.6666666666666665,0.06666666666666667,False,False,False,0,1.349512382371703,1.3568939105747246,undefined_or_diverged
exact,picard,2.7,0.06666666666666667,False,False,False,0,1.349512382371703,1.3652272439080582,undefined_or_diverged
exact,picard,2.7333333333333334,0.06666666666666667,False,False,False,0,1.349512382371703,1.3735605772413915,undefined_or_diverged
exact,picard,2.7666666666666666,0.06666666666666667,False,False,False,0,1.350487617628297,1.3818939105747248,undefined_or_diverged
exact,picard,2.8,0.06666666666666667,False,False,False,0,1.3838209509616302,1.390227243908058,undefined_or_diverged
exact,picard,2.8333333333333335,0.06666666666666667,False,False,False,0,1.4171542842949638,1.3985605772413914,undefined_or_diverged
exact,picard,2.8666666666666667,0.06666666666666667,False,False,False,0,1.450487617628297,1.4068939105747247,undefined_or_diverged
exact,picard,2.9,0.06666666666666667,False,False,False,0,1.4838209509616302,1.415227243908058,undefined_or_diverged
exact,picard,2.933333333333333,0.06666666666666667,False,False,False,0,1.5171542842949635,1.4235605772413913,undefined_or_diverged
exact,picard,2.966666666666667,0.06666666666666667,False,False,False,0,1.5504876176282971,1.4318939105747246,undefined_or_diverged
exact,picard,3.0,0.06666666666666667,False,False,False,0,1.5838209509616303,1.440227243908058,undefined_or_diverged
exact,picard,0.0,0.1,True,True,True,27,1.0280065687595652e-10,3.621647426399477e-11,map_converged
exact,picard,0.03333333333333333,0.1,True,True,True,27,1.0083778256841924e-10,3.506256396335061e-11,map_converged
exact,picard,0.06666666666666667,0.1,True,True,True,27,9.886047536156184e-11,3.3900215967719305e-11,map_converged
exact,picard,0.1,0.1,True,True,True,27,9.686718094314983e-11,3.2728431076378683e-11,map_converged
exact,picard,0.13333333333333333,0.1,True,True,True,27,9.686718094314983e-11,3.3230695972719104e-11,map_converged
exact,picard,0.16666666666666666,0.1,True,True,True,27,9.686718094314983e-11,3.373673562734325e-11,map_converged
exact,picard,0.2,0.1,True,True,True,27,9.686718094314983e-11,3.424699412946097e-11,map_converged
exact,picard,0.23333333333333334,0.1,True,True,True,27,9.686718094314983e-11,3.476147147907227e-11,map_converged
exact,picard,0.26666666666666666,0.1,True,True,True,27,9.686718094314983e-11,3.528016767617714e-11,map_converged
exact,picard,0.3,0.1,True,True,True,27,9.686718094314983e-11,3.580330476538052e-11,map_converged
exact,picard,0.3333333333333333,0.1,True,True,True,27,9.686718094314983e-11,3.633088274668239e-11,map_converged
exact,picard,0.36666666666666664,0.1,True,True,True,27,9.686718094314983e-11,3.686312366468769e-11,map_converged
exact,picard,0.4,0.1,True,True,True,27,9.686718094314983e-11,3.740024956400134e-11,map_converged
exact,picard,0.43333333333333335,0.1,True,True,True,27,9.686718094314983e-11,3.794203840001842e-11,map_converged
exact,picard,0.4666666666666667,0.1,True,True,True,27,9.686718094314983e-11,3.8488712217343846e-11,map_converged
exact,picard,0.5,0.1,True,True,True,27,9.686718094314983e-11,3.904049306058255e-11,map_converged
exact,picard,0.5333333333333333,0.1,True,True,True,27,9.686718094314983e-11,3.959760297433945e-11,map_converged
exact,picard,0.5666666666666667,0.1,True,True,True,27,9.686718094314983e-11,4.0160041958614556e-11,map_converged
exact,picard,0.6,0.1,True,True,True,27,9.686718094314983e-11,4.0728032058012786e-11,map_converged
exact,picard,0.6333333333333333,0.1,True,True,True,27,9.686718094314983e-11,4.130157327253414e-11,map_converged
exact,picard,0.6666666666666666,0.1,True,True,True,27,9.686718094314983e-11,4.1881109691388474e-11,map_converged
exact,picard,0.7,0.1,True,True,True,27,9.686718094314983e-11,4.2466863359180707e-11,map_converged
exact,picard,0.7333333333333333,0.1,True,True,True,27,9.686718094314983e-11,4.305839018670099e-11,map_converged
exact,picard,0.7666666666666666,0.1,True,True,True,27,9.686718094314983e-11,4.3656578352369024e-11,map_converged
exact,picard,0.8,0.1,True,True,True,27,9.686718094314983e-11,4.426142785618481e-11,map_converged
exact,picard,0.8333333333333334,0.1,True,True,True,27,9.686718094314983e-11,4.487271665354342e-11,map_converged
exact,picard,0.8666666666666667,0.1,True,True,True,27,9.686718094314983e-11,4.549111087825963e-11,map_converged
exact,picard,0.9,0.1,True,True,True,27,9.686718094314983e-11,4.611683257493837e-11,map_converged
exact,picard,0.9333333333333333,0.1,True,True,True,27,9.686718094314983e-11,4.6749881743579635e-11,map_converged
exact,picard,0.9666666666666667,0.1,True,True,True,27,9.686718094314983e-11,4.7390702473393276e-11,map_converged
exact,picard,1.0,0.1,True,True,True,27,9.686718094314983e-11,4.803951680898422e-11,map_converged
exact,picard,1.0333333333333332,0.1,True,True,True,27,9.686718094314983e-11,4.8696546794957385e-11,map_converged
exact,picard,1.0666666666666667,0.1,True,True,True,27,9.686718094314983e-11,4.936223652052263e-11,map_converged
exact,picard,1.1,0.1,True,True,True,27,9.686718094314983e-11,5.003658598567995e-11,map_converged
exact,picard,1.1333333333333333,0.1,True,True,True,27,9.686718094314983e-11,5.072026132424412e-11,map_converged
exact,picard,1.1666666666666667,0.1,True,True,True,27,9.686718094314983e-11,5.141326253621514e-11,map_converged
exact,picard,1.2,0.1,True,True,True,27,9.686718094314983e-11,5.211625575540779e-11,map_converged
exact,picard,1.2333333333333334,0.1,True,True,True,27,9.686718094314983e-11,5.282968507103192e-11,map_converged
exact,picard,1.2666666666666666,0.1,True,True,True,27,9.686718094314983e-11,5.355355048308752e-11,map_converged
exact,picard,1.3,0.1,True,True,True,27,9.686718094314983e-11,5.4288962214599223e-11,map_converged
exact,picard,1.3333333333333333,0.1,True,True,True,27,9.686718094314983e-11,5.5035698220962104e-11,map_converged
exact,picard,1.3666666666666667,0.1,True,True,True,27,9.686718094314983e-11,5.579464668059586e-11,map_converged
exact,picard,1.4,0.1,True,True,True,27,9.686718094314983e-11,5.6566251682710345e-11,map_converged
exact,picard,1.4333333333333333,0.1,True,True,True,27,9.686718094314983e-11,5.735117936112033e-11,map_converged
exact,picard,1.4666666666666666,0.1,True,True,True,27,9.686718094314983e-11,5.814987380503567e-11,map_converged
exact,picard,1.5,0.1,True,True,True,28,4.1193937150296733e-11,2.507527518957886e-11,map_converged
exact,picard,1.5333333333333332,0.1,True,True,True,28,4.1193937150296733e-11,2.542743793298996e-11,map_converged
exact,picard,1.5666666666666667,0.1,True,True,True,28,4.1193937150296733e-11,2.5786928148363586e-11,map_converged
exact,picard,1.6,0.1,True,True,True,28,4.1193937150296733e-11,2.6153301746489888e-11,map_converged
exact,picard,1.6333333333333333,0.1,True,True,True,28,4.1193937150296733e-11,2.6527446905788565e-11,map_converged
exact,picard,1.6666666666666667,0.1,True,True,True,28,4.1193937150296733e-11,2.6909585670864544e-11,map_converged
exact,picard,1.7,0.1,True,True,True,28,4.1193937150296733e-11,2.7300162130927674e-11,map_converged
exact,picard,1.7333333333333334,0.1,True,True,True,28,4.1193937150296733e-11,2.7700064464397656e-11,map_converged
exact,picard,1.7666666666666666,0.1,True,True,True,28,4.1193937150296733e-11,2.8109070626669563e-11,map_converged
exact,picard,1.8,0.1,True,True,True,28,4.1193937150296733e-11,2.8528734929977873e-11,map_converged
exact,picard,1.8333333333333333,0.1,True,True,True,28,4.1193937150296733e-11,2.8959279418927508e-11,map_converged
exact,picard,1.8666666666666667,0.1,True,True,True,28,4.1193937150296733e-11,2.940159227193817e-11,map_converged
exact,picard,1.9,0.1,True,True,True,28,4.1193937150296733e-11,2.985656166742956e-11,map_converged
exact,picard,1.9333333333333333,0.1,True,True,True,28,4.1193937150296733e-11,3.0325075783821376e-11,map_converged
exact,picard,1.9666666666666666,0.1,True,True,True,28,4.1193937150296733e-11,3.0808244844138244e-11,map_converged
exact,picard,2.0,0.1,True,True,True,28,4.1193937150296733e-11,3.1307401116009714e-11,map_converged
exact,picard,2.033333333333333,0.1,True,True,True,28,4.1193937150296733e-11,3.182409891167026e-11,map_converged
exact,picard,2.0666666666666664,0.1,True,True,True,28,4.1193937150296733e-11,3.235989254335436e-11,map_converged
exact,picard,2.1,0.1,True,True,True,28,4.1193937150296733e-11,3.291678041250634e-11,map_converged
exact,picard,2.1333333333333333,0.1,True,True,True,28,4.1193937150296733e-11,3.349676092057052e-11,map_converged
exact,picard,2.1666666666666665,0.1,True,True,True,28,4.1193937150296733e-11,3.410294269201586e-11,map_converged
exact,picard,2.2,0.1,True,True,True,28,4.208655646209536e-11,3.503952683558964e-11,map_converged
exact,picard,2.2333333333333334,0.1,True,True,True,28,4.476152781762721e-11,3.661204672766871e-11,map_converged
exact,picard,2.2666666666666666,0.1,True,True,True,28,4.758904381674256e-11,3.8274217128986265e-11,map_converged
exact,picard,2.3,0.1,True,True,True,28,5.0594195499797934e-11,4.0040859516921046e-11,map_converged
exact,picard,2.3333333333333335,0.1,True,True,True,28,5.380784706687791e-11,4.1930070526774443e-11,map_converged
exact,picard,2.3666666666666667,0.1,True,True,True,28,5.727218699291825e-11,4.396666364314683e-11,map_converged
exact,picard,2.4,0.1,True,True,True,28,6.104472483059453e-11,4.618438964598681e-11,map_converged
exact,picard,2.433333333333333,0.1,True,True,True,28,6.520783912833394e-11,4.8631709770319276e-11,map_converged
exact,picard,2.466666666666667,0.1,True,True,True,28,6.988543077568465e-11,5.1381510157710863e-11,map_converged
exact,picard,2.5,0.1,True,True,True,28,7.528289103220231e-11,5.455452756208956e-11,map_converged
exact,picard,2.533333333333333,0.1,True,True,True,28,8.178502319822201e-11,5.837691441357151e-11,map_converged
exact,picard,2.5666666666666664,0.1,True,True,True,29,3.839706330666104e-11,2.6951552101195375e-11,map_converged
exact,picard,2.6,0.1,True,True,True,29,4.4472203697409896e-11,3.052291752680958e-11,map_converged
exact,picard,2.6333333333333333,0.1,False,False,False,0,1.3161790490383696,1.3188504251408981,undefined_or_diverged
exact,picard,2.6666666666666665,0.1,False,False,False,0,1.3161790490383696,1.3271837584742314,undefined_or_diverged
exact,picard,2.7,0.1,False,False,False,0,1.3161790490383696,1.335517091807565,undefined_or_diverged
exact,picard,2.7333333333333334,0.1,False,False,False,0,1.3171542842949637,1.3438504251408983,undefined_or_diverged
exact,picard,2.7666666666666666,0.1,False,False,False,0,1.350487617628297,1.3521837584742316,undefined_or_diverged
exact,picard,2.8,0.1,False,False,False,0,1.3838209509616302,1.3605170918075649,undefined_or_diverged
exact,picard,2.8333333333333335,0.1,False,False,False,0,1.4171542842949638,1.3688504251408982,undefined_or_diverged
exact,picard,2.8666666666666667,0.1,False,False,False,0,1.450487617628297,1.3771837584742315,undefined_or_diverged
exact,picard,2.9,0.1,False,False,False,0,1.4838209509616302,1.3855170918075648,undefined_or_diverged
exact,picard,2.933333333333333,0.1,False,False,False,0,1.5171542842949635,1.393850425140898,undefined_or_diverged
exact,picard,2.966666666666667,0.1,False,False,False,0,1.5504876176282971,1.4021837584742314,undefined_or_diverged
exact,picard,3.0,0.1,False,False,False,0,1.5838209509616303,1.4105170918075647,undefined_or_diverged
exact,picard,0.0,0.13333333333333333,True,True,True,27,1.0280065687595652e-10,3.671873916033519e-11,map_converged
exact,picard,0.03333333333333333,0.13333333333333333,True,True,True,27,1.0083778256841924e-10,3.5564828859691033e-11,map_converged
exact,picard,0.06666666666666667,0.13333333333333333,True,True,True,27,9.886047536156184e-11,3.4402480864059726e-11,map_converged
exact,picard,0.1,0.13333333333333333,True,True,True,27,9.686718094314983e-11,3.3230695972719104e-11,map_converged
exact,picard,0.13333333333333333,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.204986276372779e-11,map_converged
exact,picard,0.16666666666666666,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.2555902418351934e-11,map_converged
exact,picard,0.2,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.3066160920469656e-11,map_converged
exact,picard,0.23333333333333334,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.3580638270080954e-11,map_converged
exact,picard,0.26666666666666666,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.4099334467185827e-11,map_converged
exact,picard,0.3,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.46224715563892e-11,map_converged
exact,picard,0.3333333333333333,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.5150049537691075e-11,map_converged
exact,picard,0.36666666666666664,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.5682290455696375e-11,map_converged
exact,picard,0.4,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.6219416355010026e-11,map_converged
exact,picard,0.43333333333333335,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.67612051910271e-11,map_converged
exact,picard,0.4666666666666667,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.730787900835253e-11,map_converged
exact,picard,0.5,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.785965985159123e-11,map_converged
exact,picard,0.5333333333333333,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.8416769765348135e-11,map_converged
exact,picard,0.5666666666666667,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.897920874962324e-11,map_converged
exact,picard,0.6,0.13333333333333333,True,True,True,27,9.4858565446998e-11,3.954719884902147e-11,map_converged
